MaskID,long,lat,imageLat,imageLong,imageYear,imageMonth,panoid,dist,ht_ndx_c
631,-79.92329167,37.31288333,37.31287499,-79.92333679,2018,5,lEGtRyzcjwrPNZGaHWbz2g,4.096944138,26.74544444
632,-79.92333333,37.31275,37.31278197,-79.92337283,2019,6,8xUV76iYhsoqXDWfFNlSTA,4.983788593,26.74544444
632,-79.92333333,37.31275,37.31277084,-79.92337206,2018,5,Bgt_tb_RV3jPlQ_gRgyJ3Q,4.135346296,26.74544444
633,-79.923375,37.31262,37.31258256,-79.92343517,2019,6,ghCY9NK1ny7AI1O1EUSg8Q,6.75621793,26.74022222
633,-79.923375,37.31262,37.31255816,-79.92344252,2018,5,BWQivFNJMcV_zgAk8leOMA,9.107334559,26.74022222
634,-79.92342,37.31248833,37.3124916,-79.92346327,2019,6,oSS1A0l9TBJieyxT2fcXUQ,3.843791597,26.74022222
634,-79.92342,37.31248833,37.31250435,-79.92345934,2018,5,pilgasczPDH-RYrsN5NYnw,3.908716404,26.74022222
635,-79.923465,37.31235,37.31240081,-79.92349145,2019,6,nnrslu3VCwQJ0RlISLsTXw,6.115248754,26.73761111
635,-79.923465,37.31235,37.31239615,-79.92349264,2018,5,prG8RSaz7uRm9ixr6I2G4A,5.68435097,26.73761111
636,-79.92351167,37.31220667,37.31221709,-79.92354918,2019,6,VTIh9V8DHBcVWR8Z20nFCg,3.513566282,26.73761111
636,-79.92351167,37.31220667,37.3122328,-79.92354218,2018,5,KW-pZS1iJ1tJ7pH1Ho8OMQ,3.96509405,26.73761111
637,-79.92393,37.31085333,37.31089407,-79.9239362,2019,6,XMzR_BqA3n1peo2WLgi6Mw,4.563026252,26.58027778
637,-79.92393,37.31085333,37.31091333,-79.92393381,2018,5,iCPSttRF7gcULk2TEHGf0A,6.680126111,26.58027778
638,-79.92397,37.31071833,37.31071448,-79.92398197,2019,6,ouNpGJBkqZ6Y7JYL36Lsgw,1.141924906,26.58027778
638,-79.92397,37.31071833,37.3106946,-79.9239894,2018,5,xWLIqvT2PUDpp_8RINmnSQ,3.147059461,26.58027778
639,-79.924035,37.31047,37.31051191,-79.92402911,2019,6,LqDKednozyesmnEM5uBoKw,4.689693172,26.56983333
639,-79.924035,37.31047,37.31048843,-79.92403406,2018,5,07AwejooNuRjUC5FikwxmA,2.05112369,26.56983333
640,-79.92406167,37.31034667,37.31032708,-79.92407301,2019,6,5h7kpwy8qTyH7bVqFvcMug,2.39807056,26.56983333
640,-79.92406167,37.31034667,37.31033978,-79.92406575,2018,5,NtSupq16XzWAvy1ZuLCM4Q,0.846356963,26.56983333
641,-79.92408833,37.31022167,37.31023372,-79.92409572,2019,6,5SHpwOKZAIXNcJ-DT8rVTg,1.490495643,26.57505556
641,-79.92408833,37.31022167,37.31024022,-79.92408957,2018,5,QJWdznxjLCV2opZg4Ll5UA,2.065233836,26.57505556
642,-79.92411333,37.310095,37.3101417,-79.92411809,2019,6,371f0TBfQ9qZKHqHjByxQw,5.209683765,26.57505556
642,-79.92411333,37.310095,37.31013911,-79.92411425,2018,5,LL7pFW1_E4SHUjuNB0HxEg,4.905211266,26.57505556
643,-79.92417667,37.30984,37.30986685,-79.92418334,2019,6,YR4cOzHVG3VmC-H5hHZGtw,3.043793916,26.59594444
643,-79.92417667,37.30984,37.3098804,-79.92417736,2018,5,1ymzeuwSq6conXZUZzv1kg,4.492316626,26.59594444
644,-79.92421,37.30971333,37.30968175,-79.92423261,2019,6,w8GLglo16_4_ZPCaZuQAUg,4.041000622,26.59594444
644,-79.92421,37.30971333,37.30967203,-79.92423133,2018,5,bDjMDbaZbQV4tMD_sew8rg,4.96481553,26.59594444
645,-79.92424333,37.30958667,37.30958912,-79.92425823,2019,6,0kYUaNGsiSWKPJJMgG8SpA,1.34579824,26.59594444
645,-79.92424333,37.30958667,37.30961974,-79.92424517,2018,5,NRjoGXN-b9IhmFjEFzrgRA,3.681323571,26.59594444
646,-79.92427667,37.30946,37.30949674,-79.92428394,2019,6,piV_ZIBUX2ZDTKoVSOufig,4.135666325,26.59333333
646,-79.92427667,37.30946,37.30951671,-79.92427377,2018,5,6xtJBU3vkfLdExYD7sY7ZA,6.311000816,26.59333333
647,-79.92430667,37.30934,37.30931176,-79.92433748,2019,6,u0ztIkLj_yIcllCR1xujfQ,4.157601596,26.59333333
647,-79.92430667,37.30934,37.30931884,-79.92433056,2018,5,8KeQ_rf8zpTVF2KhySy88A,3.162452401,26.59333333
648,-79.92434167,37.30922167,37.30921731,-79.92436643,2019,6,f-De_3MHAlIFlepCOOAikA,2.242669786,26.58027778
648,-79.92434167,37.30922167,37.30922386,-79.92436173,2018,5,JqJN_0bjMNliEMyjeHLkZw,1.790977431,26.58027778
649,-79.92437833,37.309105,37.30912591,-79.92439504,2019,6,i-8dpsVDw-DJvKBpI-45ig,2.754871382,26.58027778
649,-79.92437833,37.309105,37.30913062,-79.92439256,2018,5,osZT_A7EEjaSTBMn6W2isQ,3.114931636,26.58027778
650,-79.92441333,37.30898667,37.30903139,-79.92442407,2019,6,ZBR_9SUZrRov0YMuOq7K2g,5.062719201,26.56983333
650,-79.92441333,37.30898667,37.30903905,-79.92442202,2018,5,Nvdm2ay21NCMBQlVKKtWSw,5.874961852,26.56983333
651,-79.92445,37.30886667,37.30884726,-79.92448095,2019,6,vcnMuOSlt4MjwduQQD0hhg,3.485640939,26.56983333
651,-79.92445,37.30886667,37.30885771,-79.92447941,2018,5,ZinlnDia6wTUbTzcWipmYg,2.785371617,26.56983333
652,-79.924485,37.30874667,37.30875407,-79.92451041,2019,6,35BD_t8HVFwsSydy7ujizw,2.393039039,26.45461111
652,-79.924485,37.30874667,37.30876637,-79.92450785,2018,5,3VyofcFTgNGnDaZBY3S-Yg,2.980060043,26.45461111
653,-79.92452667,37.30862833,37.30865959,-79.92454089,2019,6,_dycL5PDAAcfWGQ3IRnAeg,3.696975214,26.45461111
653,-79.92452667,37.30862833,37.30862725,-79.92455089,2018,5,dIJCbtW9G1BTaWNJDLM67g,2.145100181,26.45461111
654,-79.92456667,37.30850667,37.30847415,-79.92459854,2019,6,5kPa2UnF9LSel5l0WKQspg,4.584470313,26.44938889
654,-79.92456667,37.30850667,37.30848591,-79.92459435,2018,5,YtXlic5gx9TH8AkqtIMc5w,3.365004239,26.44938889
655,-79.924605,37.30837833,37.30838294,-79.92462655,2019,6,TeQw0jaXpy1H7RC3iPvZJw,1.973412292,26.44938889
655,-79.924605,37.30837833,37.3083908,-79.92462305,2018,5,sMzavbHtudBeZa3RdM5mhQ,2.113961837,26.44938889
656,-79.92464167,37.308245,37.30826149,-79.92462791,2019,6,39DLUm7zBz3VY3NB4ziDUg,2.200828589,26.44155556
656,-79.92464167,37.308245,37.3082954,-79.92465131,2018,5,URXv9PWNv--rrO95bh1cWQ,5.669023235,26.44155556
657,-79.92468167,37.30811167,37.30807965,-79.92468231,2019,6,dLjEiNtvq4e3E8OCV_aKfw,3.560833242,26.44155556
657,-79.92468167,37.30811167,37.30810206,-79.92470819,2018,5,nIyYU_tWL29gJeuaOiNvog,2.577194245,26.44155556
658,-79.924725,37.30797333,37.30799086,-79.92470938,2019,6,g8fYPKmcFMEepDahKF8Ywg,2.3889142,26.32372222
658,-79.924725,37.30797333,37.30800462,-79.92473808,2018,5,ra5hX9QGrlf0gTJ55uoc1w,3.666926988,26.32372222
659,-79.92476667,37.307835,37.30780782,-79.92476301,2019,6,N44EzOqCEWO9MNUdavdOsA,3.03971014,26.32372222
659,-79.92476667,37.307835,37.30780704,-79.92479922,2018,5,Ke2XYebzTnG30awSRpYZGg,4.236894761,26.32372222
660,-79.92481167,37.30769333,37.30771565,-79.92479119,2019,6,jRIdhITWUE5YgE1fCDbvKA,3.072260303,26.32372222
660,-79.92481167,37.30769333,37.30770988,-79.92482945,2018,5,A9088pnJG8F0enKG7S9fYQ,2.420491206,26.32372222
661,-79.92485667,37.30755167,37.30753213,-79.92484585,2019,6,otGfmJB_izZh-dQUL48R2A,2.374358416,26.32372222
661,-79.92485667,37.30755167,37.30756967,-79.92487292,2018,5,4Uh5C1jKlIZOcVZVYdivQw,2.463439531,26.32372222
662,-79.9249,37.30740833,37.30744106,-79.92487369,2019,6,WqfCh5Wji8Y524R802Lu-w,4.319966589,26.4285
662,-79.9249,37.30740833,37.30747964,-79.92490067,2018,5,rYUkxcbVld4_QOBEgXNqjw,7.929359282,26.4285
663,-79.924945,37.307265,37.30727318,-79.9249666,2019,6,bTL0OhjQVW9rK5y7F-unrw,2.115377757,26.4285
663,-79.924945,37.307265,37.30730193,-79.92495532,2018,5,9qtjZKLgGQWcx4eAYtbJ7Q,4.207242677,26.4285
664,-79.92498333,37.307125,37.30707907,-79.92502398,2019,6,booq20wZVqSZDK2AjvtIFQ,6.246182153,26.42327778
664,-79.92498333,37.307125,37.30707721,-79.9250221,2018,5,85Bnw79f3VBKA3CRWa4EGA,6.324529909,26.42327778
665,-79.92501833,37.30698667,37.30698884,-79.92504943,2019,6,UujY5zRqo4e-H35CHtZxZA,2.761248934,26.42327778
665,-79.92501833,37.30698667,37.30698616,-79.9250455,2018,5,Tq9_qbCIpCkpPj6yJTHIyQ,2.403902478,26.42327778
666,-79.92505167,37.30684667,37.30680559,-79.92507992,2019,6,NIeVcHWh51y0v0AIblwDgw,5.206118157,26.64066667
666,-79.92505167,37.30684667,37.30679819,-79.92507736,2018,5,UEiPH90fyISxwtUHIjwOMg,5.850345353,26.64066667
667,-79.925075,37.30670667,37.30671283,-79.92508607,2019,6,VNLQcHIedueflUc4YQRiEA,1.194349012,26.64066667
667,-79.925075,37.30670667,37.30670363,-79.92508427,2018,5,jy4l4ixNrhRPfqfLTivVsA,0.88716958,26.64066667
668,-79.92508667,37.30642333,37.30644087,-79.92508333,2019,6,TIFjcy4Q5UxIve-Wbx__NQ,1.972518009,26.75066667
668,-79.92508667,37.30642333,37.30641688,-79.92507958,2018,5,H0mndnrswkZJnK21Qrnwfg,0.952872696,26.75066667
669,-79.92508833,37.30629,37.30625968,-79.92510673,2019,6,Y31c6O0-MhUvyhBnmbnnYQ,3.743881006,26.75066667
669,-79.92508833,37.30629,37.30627498,-79.92509486,2018,5,GwpHZU22xjvDR5TM3kTOFg,1.767444352,26.75066667
670,-79.925095,37.30616667,37.30617076,-79.92513705,2019,6,txWyUlmjEpCPrQ1bmcpYEw,3.746535345,26.86066667
670,-79.925095,37.30616667,37.30614023,-79.92513619,2018,5,QoAaG0PUYcj2Du5lpVvNdw,4.681416484,26.86066667
673,-79.92522833,37.305835,37.30584775,-79.92529178,2019,6,1ZLY6KD_Plmnv1jf3lPuOQ,5.788514496,26.97066667
673,-79.92522833,37.305835,37.30586564,-79.92532714,2018,5,s6tufZIJesO8UzShky-DGQ,9.379745759,26.97066667
674,-79.92531167,37.30573833,37.30582979,-79.92542825,2019,6,1NSKiWrzB7dloc339eV0hg,14.48244221,26.96283333
674,-79.92531167,37.30573833,37.30579962,-79.92540792,2018,5,uoobm26RdhkTgdHUwf3WHA,10.90489716,26.96283333
675,-79.925405,37.305655,37.30576765,-79.92551279,2019,6,6Udnulk9Q9hkyVFVCCBeWg,15.74108168,26.96283333
675,-79.925405,37.305655,37.30574247,-79.9254876,2018,5,cail9zxZx-KJ6we-RechEQ,12.16405486,26.96283333
676,-79.925495,37.30558667,37.30570692,-79.92559596,2019,6,t646S5JDciTNejxoROLQ0A,16.07889652,26.84761111
676,-79.925495,37.30558667,37.30566727,-79.92559323,2018,5,Fnx4kykfPX-FgWUV3xKHAQ,12.48210724,26.84761111
677,-79.92557167,37.30553333,37.30564826,-79.92567692,2019,6,QVGchAtGd6qj9s6uiA3_Rg,15.81095754,26.84761111
677,-79.92557167,37.30553333,37.30564396,-79.92562568,2018,5,M3JV5bKzId5P0fmZmy46Nw,13.1961606,26.84761111
678,-79.92563667,37.30549,37.3055954,-79.92575565,2019,6,3irRsWNYsbRYmEKhAtJtsw,15.75098767,26.83194444
678,-79.92563667,37.30549,37.30559396,-79.92569647,2018,5,VcipmhU-ELGAFZgy8sVLrQ,12.7127416,26.83194444
679,-79.925685,37.30545833,37.30555526,-79.92584438,2019,6,OETsrVY-ZbnXiDU8DYtHWw,17.74464562,26.83194444
679,-79.925685,37.30545833,37.30554653,-79.92586505,2018,5,Qy82NAd7i8NKpqKz4hxKiA,18.70188541,26.83194444
681,-79.92573833,37.305425,37.30542054,-79.92577854,2019,6,mYSmN61BIdYW2mnzfz8HOQ,3.59084817,26.71411111
681,-79.92573833,37.305425,37.30537062,-79.92590399,2015,10,BdOqI0374LLpMcAKvkUzrg,15.85032833,26.71411111
683,-79.92582167,37.30528167,37.3052749,-79.92583413,2019,6,ZMzr7Uw0GU7sU35b9d6ZOA,1.334982541,27.03366667
683,-79.92582167,37.30528167,37.30528611,-79.9258425,2015,10,gOwUZP1F22YdUOgvXhOJ-g,1.907573174,27.03366667
684,-79.92580833,37.30521667,37.30518603,-79.92577922,2019,6,EN2bBUTz2VdFsB7BPcEAjQ,4.270611285,27.03366667
684,-79.92580833,37.30521667,37.30520072,-79.92578477,2015,10,3xZaPViJuQ4VkUGSXJC9Ew,2.736248396,27.03366667
686,-79.925735,37.30506333,37.30509685,-79.9257273,2019,6,0SOFk-42dG99RpxoRMSH-g,3.788473961,27.0415
686,-79.925735,37.30506333,37.30511567,-79.92572927,2015,10,4SL2lYKcXBk6UbJUFtDXPA,5.842355946,27.0415
687,-79.92562,37.30488833,37.30496842,-79.92553123,2019,6,XGggeNPJz_HrrjB-hY5sKA,11.87228207,26.92105556
687,-79.92562,37.30488833,37.30494562,-79.92562628,2015,10,l5V_OX--Uberd9CeuRgd6A,6.395042695,26.92105556
688,-79.925555,37.30479,37.30478302,-79.92546685,2019,6,mplYzh-WkgLRtvK9DL7eRg,7.835498443,26.81627778
688,-79.925555,37.30479,37.30475349,-79.92553047,2015,10,I1q036TwGI_V0c62-exDXw,4.603083629,26.81627778
689,-79.925495,37.30468333,37.30469377,-79.92544994,2019,6,bBA0JEuml_fs64DRz5QDrQ,4.151171724,26.81627778
689,-79.925495,37.30468333,37.30467004,-79.92550203,2015,10,6Qjjkrtv2m1YF-R2zWhtsg,1.603419584,26.81627778
690,-79.92545,37.30457167,37.30460817,-79.92543422,2019,6,b7nu9dHYOCQC0bUa2uaZrQ,4.291990864,26.81627778
690,-79.92545,37.30457167,37.3045826,-79.92548179,2015,10,zr9BRPfAVzRlEeHCK54YBQ,3.063248135,26.81627778
691,-79.925425,37.30445667,37.30443192,-79.92541817,2019,6,855TrMDvQ1IdT73_L9owuQ,2.817921618,26.81627778
691,-79.925425,37.30445667,37.30444548,-79.9254671,2015,10,VmQvdpROeD6Fpz_Kl3vqTw,3.926284711,26.81627778
692,-79.92542167,37.30434,37.30433978,-79.92547231,2019,6,5ZsEogiLtD2ChQMr29m_Gg,4.479167086,26.81366667
692,-79.92542167,37.30434,37.30435263,-79.92547043,2015,10,qHLxmZ53-TN3cv_s5Nd3bQ,4.535762092,26.81366667
693,-79.925435,37.30421667,37.30420006,-79.92549426,2019,6,n1bGVWAAcaeDT2Hr4dEVgQ,5.557040691,26.81366667
693,-79.925435,37.30421667,37.30420755,-79.92549392,2015,10,Jh5HwLE7GcsSPmb2D-0cyw,5.308876668,26.81366667
694,-79.92545833,37.30409,37.30410712,-79.92551535,2019,6,lDMWMBuco9A-jgwQ1S6dlQ,5.390614962,26.70627778
694,-79.92545833,37.30409,37.30410899,-79.92552022,2015,10,wYIHw3UTDV6fJIw8B6BRog,5.867018543,26.70627778
695,-79.92549167,37.30396833,37.30401601,-79.92553901,2019,6,y9GfSAWx1YBwJ3qUlnD5Mw,6.755441713,26.70627778
695,-79.92549167,37.30396833,37.30401131,-79.92554643,2015,10,EKvZQHR4itERPyFnUQnB7g,6.804937702,26.70627778
696,-79.92553167,37.303845,37.30383416,-79.92558879,2019,6,pLJGdqow23TolayDq3btaQ,5.193970899,26.81888889
696,-79.92553167,37.303845,37.30383194,-79.92559298,2015,10,fsM2U8ud7MYyfApid0wmQQ,5.613550799,26.81888889
697,-79.92557167,37.30372,37.30374423,-79.92561014,2019,6,hG4KD0U9sZCOCCifRbKFpQ,4.340045401,26.81888889
697,-79.92557167,37.30372,37.30374228,-79.92561381,2015,10,DTkKgJCDUdEDlnLdEkuCSA,4.475699405,26.81888889
698,-79.92560167,37.30358833,37.30355734,-79.92563687,2019,6,MNP6ivK0e8pG_LhHyazGrA,4.644191593,26.81105556
698,-79.92560167,37.30358833,37.30354753,-79.92563559,2015,10,cKNuAKaDG-g1reoMju-GCg,5.438474207,26.81105556
699,-79.92562,37.303455,37.30346347,-79.92563969,2019,6,Cy1CTFxJZJRSsMz0wP7HFw,1.979863839,26.81105556
699,-79.92562,37.303455,37.30344899,-79.92563473,2015,10,fL5gNQlMTTkPk6A9oZv3Fw,1.464336093,26.81105556
700,-79.92562,37.30332333,37.30327683,-79.925625,2019,6,ODG47qNtTeXtiKQeHEy55A,5.189263901,26.69844444
700,-79.92562,37.30332333,37.30325758,-79.9256162,2015,10,TRaaPisKiOcKI9f_WDInnw,7.31875912,26.69844444
701,-79.92560833,37.30319167,37.30318443,-79.92561099,2019,6,dOZN-GUMKs-hURRElKm9fw,0.838382005,26.69844444
701,-79.92560833,37.30319167,37.30316489,-79.92560348,2015,10,wAzMRE_uV1Q1AkE91V_Rrg,3.008709979,26.69844444
702,-79.92558833,37.30305833,37.30309241,-79.92559571,2019,6,pTyNVB3YOnKTyQ8B5JfZ5g,3.845479188,26.47583333
702,-79.92558833,37.30305833,37.30307589,-79.9255905,2015,10,Fv78Jn4d9KBU5EA-0WIjlA,1.962060807,26.47583333
703,-79.925565,37.30292333,37.30291075,-79.92556181,2019,6,DsZEvtDZ3ZHyQarSsBCubw,1.42744287,26.47583333
703,-79.925565,37.30292333,37.30290961,-79.92556078,2015,10,EDHThx_yFOUpoTNTSdGVEA,1.570701063,26.47583333
704,-79.92553833,37.30278167,37.30282136,-79.9255443,2019,6,D1Lm-YdDMY-IIps0BniodQ,4.444891389,26.36844444
704,-79.92553833,37.30278167,37.30283521,-79.92554661,2015,10,ccbs3OeF2FrDFPE_yxLJdw,5.998179869,26.36844444
705,-79.925515,37.30263667,37.30263666,-79.92550886,2019,6,EcIP-gx3DTV0i9XSC2MR4g,0.543016847,26.36844444
705,-79.925515,37.30263667,37.30264123,-79.92554814,2015,10,oLEWzutqxqDVA7LWBKWyYQ,2.975018286,26.36844444
706,-79.92548667,37.30249333,37.30246539,-79.92547846,2019,6,_SW8iwOnkwnw8_Hy3qFLyw,3.190903226,26.37888889
706,-79.92548667,37.30249333,37.30245156,-79.9254858,2015,10,9oqDHUyp4nBrwSNpppKEJg,4.645668953,26.37888889
707,-79.92545167,37.30235,37.30237295,-79.92546309,2019,6,fZU-JE5MIbFtXIMu9bnRKg,2.744710021,26.37888889
707,-79.92545167,37.30235,37.30238172,-79.9254636,2015,10,KL7ZrSoGYh2Pn7_os8A7OA,3.681573752,26.37888889
708,-79.92542667,37.30220833,37.3021906,-79.92543158,2019,6,hI-yJITBuQWTux4SWLNfDw,2.0185615,26.49933333
708,-79.92542667,37.30220833,37.30219007,-79.9254291,2015,10,jrTOZDLCiS1ZPWeOayfDSQ,2.042202571,26.49933333
709,-79.9254,37.30207,37.30209949,-79.92541655,2019,6,IKgHGZzIMapdDVO9zcX93Q,3.590774253,26.49933333
709,-79.9254,37.30207,37.30207263,-79.92541236,2015,10,pd6fgEPem96F9CBSMg9ANg,1.13210507,26.49933333
710,-79.92538,37.30193833,37.30191582,-79.92538854,2019,6,L8sohFt0iEFWyJrresUY0g,2.614322942,26.50455556
710,-79.92538,37.30193833,37.30192255,-79.9253917,2015,10,2oto-OCOU7sY0aKrRnpHcg,2.036606118,26.50455556
711,-79.92534667,37.30170167,37.30173284,-79.92536002,2019,6,UNARrRZRdatdj9og6vo3ig,3.661126114,26.50455556
711,-79.92534667,37.30170167,37.30169701,-79.92535762,2015,10,91CuOO0-QczcnIkS9GM_mw,1.098889387,26.50455556
712,-79.925335,37.30160167,37.30164063,-79.92534635,2019,6,oOHoEEaZXEwV7CLIAMNsbA,4.446830248,26.39716667
712,-79.925335,37.30160167,37.30165233,-79.92535088,2015,10,XTBRoU2ufd_PRSRAjA5DtA,5.805052274,26.39716667
713,-79.92532667,37.30151167,37.30152965,-79.92533141,2019,6,1GZVFTcGxcv4SSu0_70jbA,2.042739565,26.39716667
713,-79.92532667,37.30151167,37.30151681,-79.92533337,2015,10,vnAJJHbwDAfgPgEzUeDOug,0.823682194,26.39716667
714,-79.925335,37.30143833,37.30143693,-79.92532116,2019,6,0p9KprsShKQ8wmeeCitJIw,1.234010141,26.28194444
714,-79.925335,37.30143833,37.30142524,-79.92532338,2015,10,-61XmWkFiLhc1iVSDgiziw,1.781650814,26.28194444
715,-79.92540167,37.30133667,37.30134372,-79.92531279,2019,6,J75GIAm696vDGSntIa7QRQ,7.900307459,26.27933333
715,-79.92540167,37.30133667,37.30133272,-79.9253145,2015,10,EAaos7Ghj8qFlhvRcrAcIg,7.722819837,26.27933333
716,-79.92545167,37.30131333,37.30141746,-79.92550229,2015,10,KstYQtA8Xs8M3YNleK4J9g,12.4142264,26.27933333
733,-79.92711833,37.301345,37.3013751,-79.92711488,2015,10,I43Ohx3xXJJlVXZblvKOaw,3.360783237,26.17977778
734,-79.927215,37.30135167,37.30135238,-79.9273118,2015,10,f4NOHwyVarTACpXsJqMj7Q,8.562604071,26.17977778
736,-79.92738833,37.30133167,37.30131672,-79.92743682,2015,10,uPdxvGip1dPGb_sVCgzEvQ,4.599892481,26.18238889
738,-79.92751667,37.301245,37.30125077,-79.92753075,2015,10,6HcbjGtOCGYkDMvYplvEhQ,1.400882245,26.295
739,-79.92755833,37.301185,37.30117311,-79.92756815,2015,10,jLWGZc9mHBq87m2jETFJFA,1.582342402,26.30283333
740,-79.92758833,37.30104667,37.30100415,-79.9275761,2015,10,Xc39jJDf8cRYFJzy1c0E0Q,4.850386116,26.30283333
742,-79.92760167,37.30088,37.3009096,-79.92757285,2015,10,Gew6B8kchMXjvGbqJ0MMPw,4.163060269,26.19544444
743,-79.92760167,37.30070333,37.3007074,-79.92755859,2015,10,JNWEfXbzeqim9UiGqDUA2g,3.837219169,26.20066667
744,-79.92760167,37.30061333,37.30061109,-79.92755278,2015,10,#NAME?,4.331250511,26.08805556
745,-79.92759833,37.300525,37.30051026,-79.92754877,2015,10,5SrYETZoJCJdtSttiu9zyg,4.680132698,26.08805556
746,-79.92759333,37.30044,37.30040872,-79.92754501,2015,10,KGx11CG0X-TuuJZgekGxzA,5.510390241,26.20066667
747,-79.92758167,37.30035,37.30032206,-79.92753963,2015,10,eSzU6-ecjIxwxqEz_KVCfQ,4.845107963,26.20066667
748,-79.92756833,37.30026,37.30023554,-79.92753203,2015,10,_WQcY9WOXlB4ceDFkAX2PQ,4.20757148,26.09588889
749,-79.92755333,37.30016833,37.30014445,-79.9275211,2015,10,S-H58lT-EuBVTjelWLy_hg,3.895383328,26.09588889
750,-79.92754,37.30007667,37.30004973,-79.9275036,2015,10,6lDgVjidljLjN6NWdAHaqw,4.397628058,26.09066667
751,-79.92752833,37.29999,37.29995611,-79.92748669,2015,10,nVaEyJYp8CzfWXIv1yI3tA,5.269126375,26.09066667
752,-79.92751833,37.29989333,37.2998608,-79.92747362,2015,10,lmEcHK-yTzmTRoNigxvkIQ,5.358910727,25.97805556
753,-79.927505,37.29979667,37.29974874,-79.92746397,2015,10,nXthDI1U6G54ECCLYQBq1w,6.447580413,25.97805556
755,-79.927485,37.29962167,37.2996445,-79.92752682,2015,10,SQE2R8aX_YAzXAHv2kG6-A,4.48680648,25.97805556
756,-79.92747167,37.29954,37.29954279,-79.92744374,2015,10,LslVQRhGvWTrFDIxhOLgeA,2.49030809,25.87066667
757,-79.927455,37.29946167,37.29945334,-79.92742555,2015,10,cIFwp-9cv1OECTe7HQqTaw,2.764871217,25.87066667
758,-79.92744,37.29938167,37.29936378,-79.92741077,2015,10,QB0A4Ln3adit9oaibP_Pqw,3.261721496,25.88372222
759,-79.92742667,37.29929833,37.2992657,-79.92739831,2015,10,LufPvnxxKWDofwQX2EwmGw,4.411572564,25.88372222
760,-79.92741,37.29921333,37.29916483,-79.92738362,2015,10,JAx3KlqLcaXuHpZci0iNXw,5.87577388,25.7685
762,-79.92738667,37.29903667,37.29906707,-79.92736739,2015,10,BN-vOF3MQt_Qsi4hk_cB1g,3.78611879,25.77372222
763,-79.92738167,37.298945,37.29897036,-79.92735305,2015,10,JWHBGZUWBQ7hT9ACNTzk9g,3.7894939,25.77372222
764,-79.92736833,37.29885333,37.2988777,-79.92734075,2015,10,-1qOc5Vg0i3hIUuVVfd_aA,3.64588929,25.77633333
765,-79.92735167,37.29876,37.2987849,-79.92732777,2015,10,PghrucQ1SuecI0V8c_MZxQ,3.483261983,25.77633333
766,-79.92734333,37.29867,37.29869524,-79.92731283,2015,10,ZwOX2Wan9IwHe4KgfxDi9A,3.893233471,25.88633333
767,-79.92733333,37.29857833,37.2985896,-79.92729703,2015,10,#NAME?,3.446751767,25.88633333
768,-79.927325,37.29848333,37.29848748,-79.92728371,2015,10,pR0ni8rvcR2pHzA6fggEFA,3.681510555,25.77372222
769,-79.92730833,37.29827833,37.29828299,-79.92726646,2015,10,M6TeMYprzhyFHgzppzjy5Q,3.739888224,25.77372222
770,-79.9273,37.29817333,37.29818844,-79.92726509,2015,10,RMx_0GsY64psO0aPqIM3Ig,3.5152824,25.77372222
771,-79.92728,37.297975,37.29798265,-79.92726475,2015,10,4YrABeGHwNRy-knYByU_Mg,1.594979159,25.77372222
772,-79.92726833,37.29788833,37.29787775,-79.92726236,2015,10,ZXMaqT1kJmTSvgrr8t0Jxg,1.28924014,25.77372222
773,-79.92726167,37.29781167,37.29777442,-79.92725852,2015,10,n8qdudRhUI2_FfJl9SmY5A,4.15088236,25.66633333
775,-79.92725667,37.29770833,37.29766373,-79.92722333,2019,6,401U6-X4VrTFDenG5me27w,5.770029228,25.78416667
775,-79.92725667,37.29770833,37.29769565,-79.92725553,2017,6,Vgr-QJ-c9I1EwnFX4GdclQ,1.413948211,25.78416667
775,-79.92725667,37.29770833,37.29766111,-79.92725126,2015,10,WzSrPYo-zL-xWO0L7YSWGQ,5.272483137,25.78416667
777,-79.927265,37.29761,37.29761847,-79.92723068,2015,10,rqkNsZfGCRSYDBlV6FXSww,3.178729496,26.01983333
778,-79.92726833,37.297555,37.29752347,-79.9272288,2015,10,Mg_kPH52WnkznjVLDwJ3Kw,4.951764312,25.90461111
780,-79.92726,37.29742,37.29741914,-79.92724255,2015,10,UYd5KQJWmMkkTfaOtrtFZg,1.546718844,25.90983333
781,-79.92725667,37.29733833,37.29730638,-79.92724366,2015,10,EIg6D8RY31P6cjGw4AE4fQ,3.73440644,25.90983333
782,-79.927255,37.29724667,37.29719291,-79.92722991,2015,10,hGdoS4a-TXr0t_Wn8_reCg,6.376253017,25.80505556
784,-79.92726833,37.29705667,37.29709654,-79.92722812,2015,10,LoHrCNSLDDRLEfE-Nx6jLA,5.684424891,25.80244444
785,-79.92726667,37.29696333,37.29700031,-79.92722692,2015,10,tA0kiRq8AK-J3wV6Y9nO_A,5.41016761,25.80244444
786,-79.92726667,37.296865,37.2969022,-79.92722649,2015,10,VlPYgtV-7y6MkMKkPpTZyw,5.453367198,25.69505556
787,-79.92726167,37.29667667,37.29663629,-79.92723256,2015,10,F23GJDSrjAdwGsd-8oIU-A,5.176294272,25.69505556
788,-79.92725167,37.29650333,37.29654283,-79.9272317,2015,10,OdPlhRmIJa-lUYYvG92dXQ,4.733793856,25.80766667
789,-79.92724,37.29641833,37.29645261,-79.92723093,2015,10,fDRX8BWIFzIkcYzpqXjdNg,3.894696272,25.81288889
